title,link,image,author,price,discount,publisher,pubdate,isbn,description
<b>서울 자가에 대기업 다니는 김 부장 이야기</b> 3 (송 과장 편),http://book.naver.com/bookdb/book_detail.php?bid=21287544,https://bookthumb-phinf.pstatic.net/cover/212/875/21287544.jpg?type=m1&udate=20211123,송희구,15000,13500,서삼독,20211119,116534422X 9791165344221,"강제은퇴와 월급노예에 처한 직장인들의 실태, ‘있는 자와 없는 자’로 전국을 양분화한 대한민국 부동산에 얽힌 <b>이야기</b>를 <b>김 부장</b>, 송 과장, 정 대리, 권 사원 등의 생생한 캐릭터를 통해 적나라한 팩션 형태로 풀어내어 ‘2021판 미생’ ‘코인급 중독’이란 별명을 얻었다. 대단한 재미와 공감력을... "
<b>송사무장의 부동산 경매의 기술</b>,http://book.naver.com/bookdb/book_detail.php?bid=11824702,https://bookthumb-phinf.pstatic.net/cover/118/247/11824702.jpg?type=m1&udate=20220122,<b>송사무장</b>,16000,14400,지혜로,20170425,1187799025 9791187799023,경매 고수 송사무장이 10년은 유용하게 써먹을 경매의 기술을 알려준다!『<b>송사무장의 부동산 경매의 기술</b>』은 이론으로 무장하고 현장을 생생하게 그려내어 실전에서 유용하게 써먹을 수 있는 경매 책으로 ‘경매의 바이블’이란 칭호를 얻은 《송사무장의 경매의 기술》의 개정판이다. 경매 고수 송사무장의... 
<b>프로젝트 헤일메리</b>,http://book.naver.com/bookdb/book_detail.php?bid=20422096,https://bookthumb-phinf.pstatic.net/cover/204/220/20422096.jpg?type=m1&udate=20211215,앤디 위어,18500,16650,알에이치코리아,20210504,8925588730 9788925588735,"《<b>프로젝트 헤일메리</b>》에는 끝없이 위기가 닥치고 이를 해결하는 상황이 반복된다. 더군다나 우주를 배경으로 하고 있는 만큼 그 스케일은 장대하다. 
독자가 이 작품을 손에서 놓지 않고 흥미롭게 읽을 수 있는 이유는 여기에 그치지 않는다. 인류 위기라는 심각한 분위기와 상관없이 시시때때로 농담을 던지는... "
<b>어린 여우를 위한 무서운 이야기</b>,http://book.naver.com/bookdb/book_detail.php?bid=16427542,https://bookthumb-phinf.pstatic.net/cover/164/275/16427542.jpg?type=m1&udate=20200729,크리스천 맥케이 하이디커,14800,13320,밝은미래,20200723,8965463661 9788965463665,"특히 무서운 이야기라고 하면 오락성이 짙은 경우가 많아 뉴베리상에서 선정되기 쉽지 않은데, 『<b>어린 여우를 위한 무서운 이야기</b>』는 문학성과 그 속에 담긴 가치에 대해 좋은 평가를 얻었다.
이 이야기는 액자식 구성으로 이뤄져 있다. 일곱 마리 어린 여우들이 이야기꾼에게 무서운 이야기를 듣는 액자 틀이... "
<b>아들 도키오</b>,http://book.naver.com/bookdb/book_detail.php?bid=16343497,https://bookthumb-phinf.pstatic.net/cover/163/434/16343497.jpg?type=m1&udate=20200912,히가시노 게이고,14500,13050,비채,20200430,8934977051 9788934977056,"비채 X 히가시노 게이고 컬렉션 #4
히가시노 게이고 월드의 집대성, 《<b>아들 도키오</b>》세대 불문, 성별 불문 한국인이 가장 사랑하는 일본 작가 히가시노 게이고. 그가 어느 부자父子의 감동적 시간 여행 이야기로 다시 한국 독자를 찾았다. 《<b>아들 도키오</b>》는 타임슬립이라는 SF적 발상을 기반으로, 추리소설부터... "
"<b>망원동 브라더스</b> (김호연 장편소설, 제9회 세계문학상 우수상)",http://book.naver.com/bookdb/book_detail.php?bid=7252663,https://bookthumb-phinf.pstatic.net/cover/072/526/07252663.jpg?type=m1&udate=20220205,김호연,13000,11700,나무옆의자,20140701,8997962124 9788997962129,"상처받은 이들이여, 연체된 인생들이 모여 사는 8평 옥탑방으로 오라!김호연의 장편소설 『<b>망원동 브라더스</b>』. 제9회 세계문학상 우수상을 수상한 작품으로 코딱지만 한 망원동 옥탑방에서 기묘한 동거를 시작한 찌질한 네 남자의 이야기를 담고 있다. 20대 만년 고시생, 30대 백수, 40대 기러기 아빠, 50대... "
<b>홍학의 자리</b> (정해연 장편소설),http://book.naver.com/bookdb/book_detail.php?bid=20777189,https://bookthumb-phinf.pstatic.net/cover/207/771/20777189.jpg?type=m1&udate=20220107,정해연,14000,12600,엘릭시르,20210726,8954681158 9788954681155,"『<b>홍학의 자리</b>』는 한 남자가 사체를 호수에 유기하는 장면으로 이야기의 문을 연다. “호수가 다현의 몸을 삼켰다”라는 문장으로 시작해 “그런데, 다현은 누가 죽였을까?”라는 문장으로 끝나는 프롤로그는 이것만으로 독자의 호기심을 불러일으키기 충분하다. 정해연 작가의 장점은 누구나 궁금해할 만한... "
<b>결과가 증명하는 20년 책육아의 기적</b> (몸마음머리 독서법),http://book.naver.com/bookdb/book_detail.php?bid=17358461,https://bookthumb-phinf.pstatic.net/cover/173/584/17358461.jpg?type=m1&udate=20210202,서안정,16800,15120,한국경제신문,20201120,8947546593 9788947546591,"책육아의 시작과 끝을 함께하는 친절한 안내서『<b>결과가 증명하는 20년 책육아의 기적</b>』. 코로나19라는 전대미문의 현시 앞에 우리 아이들의 학교수업은... 사교육 없이 개성이 강한 세 아이를 영재로 키워낸 서안정 작가는 그 답을 ‘책’에서 찾는다. 아무리 세상이 바뀌어도 쉽게 변하지 않을, 아이의 성장에... "
<b>싱글맘 부동산 경매로 홀로서기</b> (‘채널A 서민갑부 이선미’가 들려주는 실전 <b>경매</b> 투자 노하우),http://book.naver.com/bookdb/book_detail.php?bid=16285143,https://bookthumb-phinf.pstatic.net/cover/162/851/16285143.jpg?type=m1&udate=20220405,쿵쿵나리,16000,14400,지혜로,20200320,1187799130 9791187799139,"마이너스 통장으로 <b>경매</b>를 시작한 그녀가, 지금은 80채 <b>부동산</b>의 주인이 되었다.
채널A 〈서민갑부〉에서 많은 시청자들을 감탄하게 한 그녀의 투자 노하우를 모두 공개한다!베스트셀러 및 스테디셀러가 되어 이미 수많은 독자들을 통해 검증된 그녀의 책이 개정판으로 돌아왔다. 종잣돈이 부족한 <b>경매</b> 초보라면... "
<b>유원</b> (창비청소년문학 96),http://book.naver.com/bookdb/book_detail.php?bid=16385811,https://bookthumb-phinf.pstatic.net/cover/163/858/16385811.jpg?type=m1&udate=20210929,백온유,12000,10800,창비,20200619,8936456962 9788936456962,"진심을 눌러 담은 목소리로 우리에게 새로운 희망을 건네는 백온유 장편소설 『<b>유원</b>』이 출간되었다. 『<b>유원</b>』은 십여 년 전 비극적인 화재 사건에서 살아남은 열여덟 살 주인공 ‘<b>유원</b>’의 이야기를 그렸다. 그날 화재 사건에서 자신을 살리고 세상을 떠난 언니, 11층 아파트에서 떨어지는 자신을 받아 내면서... "
<b>우리는 페퍼로니에서 왔어</b> (김금희 소설집),http://book.naver.com/bookdb/book_detail.php?bid=20494146,https://bookthumb-phinf.pstatic.net/cover/204/941/20494146.jpg?type=m1&udate=20210929,김금희,14000,12600,창비,20210510,8936438417 9788936438418,"『<b>우리는 페퍼로니에서 왔어</b>』는 〈우리가 가능했던 여름〉, 〈크리스마스에는〉, 〈마지막 이기성〉, 〈<b>우리는 페퍼로니에서 왔어</b>〉, 〈기괴의 탄생〉, 〈깊이와 기울기〉등 주옥같은 작품을 만나볼 수 있는 책이다."
<b>습관의 디테일</b> (위대한 변화를 만드는 사소한 행동 설계),http://book.naver.com/bookdb/book_detail.php?bid=16873443,https://bookthumb-phinf.pstatic.net/cover/168/734/16873443.jpg?type=m1&udate=20210829,포그,16000,14400,흐름출판,20201021,8965964040 9788965964049,"스탠퍼드대 행동설계연구소장이 20년간 6만 명의 삶을 추적해 완성한 습관 설계 법칙, 《<b>습관의 디테일</b>》. 실리콘밸리의 떠오르는 구루, BJ 포그 스탠퍼드대학교 행동설계연구소장은 20년 간 6만 명의 삶의 추적하며 놀라운 비밀을 발견한다. 바로 브라질에 있는 나비의 날갯짓이 텍사스에 부는 토네이도가... "
<b>유령 고양이 후쿠코</b> 3 (내 친구를 돌려줘!),http://book.naver.com/bookdb/book_detail.php?bid=20883034,https://bookthumb-phinf.pstatic.net/cover/208/830/20883034.jpg?type=m1&udate=20210902,히로시마 레이코,12000,10800,주니어김영사,20210907,8934909757 9788934909750,"하루아침에 <b>유령 고양이</b>가 되고 말았다. 어찌 된 영문인지 <b>후쿠코</b>는 저세상으로 떠나지 못하고, 신령 여우 달초리와 마을에 남기로 한다. 성질 급한 <b>후쿠코</b>와 잔꾀 많은 달초리는 사사건건 부딪치며 자주 다투지만, 위험에 빠진 사람을 구하는 일에는 서로 힘을 모은다."
<b>2인조</b> (우리는 누구나 날 때부터 <b>2인조</b>다),http://book.naver.com/bookdb/book_detail.php?bid=17525275,https://bookthumb-phinf.pstatic.net/cover/175/252/17525275.jpg?type=m1&udate=20220311,이석원,14800,13320,달,20201202,1158161255 9791158161255,"그러므로 이 책은 생의 반환을 넘긴 한 사람이 지나온 삶을 돌아보고 다가올 남은 생을 도모하기 위해 쓰는, 한 해 동안의 기록이라 해도 좋을 것이다.” _ 본문 중에서  우리는 누구나 날 때부터 <b>2인조</b>다. 다른 누구도 아닌 나 자신과 잘 지내는 일이 왜 그렇게 힘들었을까.   작가의 말  독자 여러분 안녕하세요.... "
<b>파이어족이 온다</b>,http://book.naver.com/bookdb/book_detail.php?bid=15475971,https://bookthumb-phinf.pstatic.net/cover/154/759/15475971.jpg?type=m1&udate=20211016,스콧 리킨스,15500,13950,지식노마드,20190927,1187481637 9791187481638,"『<b>파이어족이 온다</b>』는 소비를 조장하는 시장의 유혹을 이겨내고, 자신의 가치를 중심으로 삶을 재조직함으로써, 30대에 경제적 자유를 성취하고 생애 전체에 걸친 행복을 극대화할 수 있는 삶을 향해 나아가겠다는 결단을 내린 사람들, 파이어족의 이야기를 담고 있다.

파이어의 삶을 선택하려는 이유를... "
<b>내가 사랑한 화가들</b> (살면서 한 번은 꼭 들어야 할  아주 특별한 미술 수업),http://book.naver.com/bookdb/book_detail.php?bid=18925927,https://bookthumb-phinf.pstatic.net/cover/189/259/18925927.jpg?type=m1&udate=20220406,정우철,16800,15120,나무의철학,20210425,1158512139 9791158512132,"“그저 도슨트가 되고 싶다는 마음으로 그림을 공부하다가 <b>내</b> 인생을 송두리째 바꿔놓은”, 그래서 수많은 <b>화가</b> 중에서도 특별히 <b>사랑</b>하는 열한 명의 <b>화가</b>를 직접 골라 그들의 인생과 대표작들을 쉽고 재미있게 소개하고 있다. 
저자는 어린 시절부터 <b>화가</b>였던 어머니가 그림을 그리고 개인전을 여는 모습을... "
<b>경매 권리분석 이렇게 쉬웠어?</b> (생초보도 할 수 있는 초간단 <b>권리분석</b>법 대공개!),http://book.naver.com/bookdb/book_detail.php?bid=14450674,https://bookthumb-phinf.pstatic.net/cover/144/506/14450674.jpg?type=m1&udate=20211204,박희철,18000,16200,지혜로,20190115,1187799076 9791187799078,"대부분의 초보들이 <b>권리분석</b> 공부가 어려워 <b>경매</b> 투자를 중도 포기하는데, 그것은 <b>권리분석</b>이 어려워서가 아니라 어렵게 공부하기 때문이다. 책의 저자는 그동안 자신이 직접 투자했던 물건을 바탕으로, 실수하지 않고 쉽게 <b>권리분석</b>하는 방법과 쉬운 물건만으로도 부를 쌓은 자신의 노하우를 진하게 담아냈다.... "
<b>나는 4시간만 일한다</b> (디지털 노마드 시대 완전히 새로운 삶의 방식),http://book.naver.com/bookdb/book_detail.php?bid=12644121,https://bookthumb-phinf.pstatic.net/cover/126/441/12644121.jpg?type=m1&udate=20220112,팀 페리스,14800,13320,다른상상,20171020,1185584455 9791185584454,"그가 전하는 최소한만 일하고 원하는 대로 사는 법 『<b>나는 4시간만 일한다</b>』. 디지털 노마드, 즉 인터넷의 보급과 기술의 발전으로 원격 근무를 하면서 시간과 공간을 자유롭게 선택하며 일하는 방식의 선구자이자 지금도 선도자로서 성공적인 인터넷 기업가로 활동하는 저자는 이 책에서 가장 적은... "
<b>인생의 태도</b>,http://book.naver.com/bookdb/book_detail.php?bid=16380258,https://bookthumb-phinf.pstatic.net/cover/163/802/16380258.jpg?type=m1&udate=20220205,웨인 다이어,16000,14400,더퀘스트,20200619,1165211653 9791165211653,"‘나는 지금 잘살고 있는 것일까?’ ‘계속 이대로 살아도 괜찮을까?’《행복한 이기주의자》 저자 웨인 다이어가 『<b>인생의 태도</b>』를 통해 삶의 중간 경로에 선 이들에게 필요한 지혜를 말한다. 저자는 “내가 하는 일이 나 자신은 아닙니다. 내 직업이, 연봉이, 나를 둘러싼 사람들과의 관계가 나라는 사람을... "
<b>나는 나답게 살기로 했다</b>,http://book.naver.com/bookdb/book_detail.php?bid=17936756,https://bookthumb-phinf.pstatic.net/cover/179/367/17936756.jpg?type=m1&udate=20211207,손힘찬,13500,12150,스튜디오오드리,20210208,1191043150 9791191043150,"내가 나일 수 있을 때 삶이 좋은 방향으로 흘러간다

『오늘은 이만 좀 쉴게요』의 저자 손힘찬이 있는 그대로의 자기 모습으로 살아가도록 돕는 『<b>나는 나답게 살기로 했다</b>』로 3년 만에 독자들을 만난다. 전작이 안온한 쉼의 문장으로 많은 사람을 위로했다면 『<b>나는 나답게 살기로 했다</b>』는 자신과 삶을 깊이... "
<b>아침이 달라지는 저녁 루틴의 힘</b> (설레는 하루를 만드는 똑똑한 <b>저녁</b> 사용법),http://book.naver.com/bookdb/book_detail.php?bid=17718786,https://bookthumb-phinf.pstatic.net/cover/177/187/17718786.jpg?type=m1&udate=20211207,류한빈,14500,13050,동양북스,20210113,1157686834 9791157686834,"“뿌듯함에 잠들고, 설레며 일어나라!”
평범한 일상 위에 기적을 쌓아 올리는 <b>저녁 루틴</b> 수업
★유튜브 누적 조회수 330만 뷰
★마이비스킷 15주 연속 인기 강의

“퇴근 후 3시간, 내가 원하는 나를 만들어라!”
설레는 하루를 만드는 똑똑한 <b>저녁</b> 사용법

<b>저녁</b> 시간이 달라지고 있다. 주 52시간 근무제 시행으로... "
<b>침입자들</b>,http://book.naver.com/bookdb/book_detail.php?bid=16297657,https://bookthumb-phinf.pstatic.net/cover/162/976/16297657.jpg?type=m1&udate=20200627,정혁용,14000,12600,다산책방,20200319,1130629031 9791130629032,"“띵동! 택배가 도착하는 순간,&#x0D;당신의 평범했던 일상이 뒤틀리기 시작한다!”&#x0D;현실보다 더 현실 같은 팽팽한 긴장감, 한국형 하드보일드 소설의 탄생&#x0D;&#x0D;그는 우리가 하루에 몇 번씩 마주치는 평범한 택배기사다. 활동하기 편한 등산복을 입고, 카트를 끌며, 엘리베이터보다 빠르게 계단을... "
<b>백년운동</b>,http://book.naver.com/bookdb/book_detail.php?bid=15760180,https://bookthumb-phinf.pstatic.net/cover/157/601/15760180.jpg?type=m1&udate=20220212,정선근,19500,17550,아티잔,20191031,1196834008 9791196834005,"서울대 의대 재활의학과 정선근 교수는 그의 새로운 책, ‘<b>백년운동</b>’을 통해서 100세 인생을 건강하고 멋지게 살고 싶은 이들에게 그 방법을 의학적으로 제시하고 있다. 정 교수가 몇 년 전에 출간한, 건강분야의 스테디셀러인 ‘ 백년허리’ , ‘백년 목’이 허리와 목디스크 질환에 대한 새로운 치료법을... "
